,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
5144,경기도 성남시 분당구 금곡동,141,141,0,청솔마을(대원),101.67,202506,2,"141,500",803,2,개인,개인,1994,미금로 215,-,중개거래,"경기 성남시 분당구, 경기 용인시 수지구",25.07.31
5145,경기도 성남시 분당구 금곡동,141,141,0,청솔마을(대원),84.97,202506,2,"134,000",812,8,개인,개인,1994,미금로 215,-,중개거래,경기 성남시 분당구,25.08.13
5146,경기도 성남시 분당구 판교동,637,637,0,판교원마을7단지(모아미래도),56.555,202506,1,"117,000",704,14,개인,개인,2009,판교원로 237,-,중개거래,경기 성남시 분당구,25.10.01
5147,경기도 성남시 분당구 삼평동,722,722,0,봇들마을3단지(주공),59.84,202506,1,"144,000",301,9,개인,개인,2009,동판교로 225,-,중개거래,경기 성남시 분당구,25.08.29
5148,경기도 성남시 분당구 삼평동,718,718,0,봇들마을4단지(주공),59.84,202506,1,"130,000",409,2,개인,개인,2009,동판교로 226,-,중개거래,경기 성남시 분당구,25.07.25
5149,경기도 성남시 분당구 삼평동,742,742,0,봇들마을8단지(주공),84.5,202506,1,"229,000",806,4,개인,개인,2009,동판교로 153,-,중개거래,"경기 성남시 분당구, 서울 강서구",25.09.10
5150,경기도 성남시 분당구 판교동,637,637,0,판교원마을7단지(모아미래도),56.555,202506,1,"117,000",-,14,개인,개인,2009,판교원로 237,20250721,중개거래,경기 성남시 분당구,-
5151,경기도 성남시 분당구 정자동,181,181,0,상록마을(임광),84.97,202506,1,"146,000",407,7,개인,개인,1995,정자일로 80,-,중개거래,경기 성남시 분당구,25.10.15
5152,경기도 성남시 분당구 이매동,132,132,0,아름마을(건영),101.85,202506,1,"137,000",103,15,개인,개인,1992,판교로 430,-,직거래,-,25.06.30
5153,경기도 성남시 분당구 정자동,180,180,0,미켈란쉐르빌,151.88,202506,1,"175,000",D,22,개인,개인,2003,정자일로 100,-,중개거래,경기 성남시 분당구,25.08.14
5154,경기도 성남시 분당구 구미동,63,63,0,까치마을(4단지)(롯데),51.32,202506,1,"87,000",401,2,개인,개인,1995,미금일로 58,-,중개거래,경기 성남시 분당구,25.09.12
5155,경기도 성남시 분당구 구미동,77,77,0,까치마을(1단지)(대우롯데선경),134.83,202506,1,"167,000",114,16,개인,개인,1995,미금로 184,-,중개거래,경기 성남시 분당구,25.09.26
5156,경기도 성남시 분당구 서현동,91,91,0,시범한양,84.93,202506,1,"167,000",325,28,개인,개인,1992,중앙공원로 17,-,중개거래,경기 성남시 분당구,25.09.01
5157,경기도 성남시 분당구 운중동,949,949,0,산운마을10단지(대광로제비앙),59.941,202506,1,"125,500",1004,8,개인,개인,2009,판교원로81번길 15,-,중개거래,경기 성남시 분당구,25.07.14
5158,경기도 성남시 분당구 운중동,949,949,0,산운마을10단지(대광로제비앙),59.941,202506,1,"125,500",-,8,개인,개인,2009,판교원로81번길 15,20250611,중개거래,경기 성남시 분당구,-
5159,경기도 성남시 분당구 백현동,545,545,0,백현마을2단지,118.41,202506,1,"250,000",212,15,개인,개인,2009,동판교로 122,-,중개거래,"경기 성남시 분당구, 경기 용인시 수지구",25.10.23
5160,경기도 성남시 분당구 백현동,542,542,0,판교푸르지오그랑블,98.986,202506,1,"264,000",108,10,개인,개인,2011,동판교로 123,-,중개거래,경기 성남시 분당구,25.09.10
5161,경기도 성남시 분당구 백현동,531,531,0,판교알파리움1단지,123.339,202506,1,"258,000",104,9,개인,개인,2015,대왕판교로606번길 10,-,중개거래,경기 성남시 분당구,25.08.29
5162,경기도 성남시 분당구 삼평동,705,705,0,봇들마을1단지(판교신미주),83.459,202505,31,"144,500",112,2,개인,개인,2009,동판교로 275,-,중개거래,경기 성남시 분당구,25.09.10
5163,경기도 성남시 분당구 삼평동,717,717,0,봇들마을2단지(이지더원),84.2822,202505,31,"142,000",215,1,개인,개인,2009,판교로 393,-,중개거래,경기 성남시 분당구,25.07.29
5164,경기도 성남시 분당구 대장동,592,592,0,판교퍼스트힐푸르지오1단지,84.85,202505,31,"109,000",102,4,개인,개인,2021,판교대장로7길 69,-,중개거래,경기 성남시 분당구,25.08.22
5165,경기도 성남시 분당구 판교동,623,623,0,판교원마을2단지(푸르지오),115.09,202505,31,"194,000",202,4,개인,개인,2009,판교로 30,-,중개거래,경기 성남시 분당구,25.09.30
5166,경기도 성남시 분당구 판교동,585,585,0,판교원마을9단지(한림풀에버),84.9958,202505,31,"148,000",915,11,개인,개인,2009,서판교로 29,-,중개거래,경기 성남시 분당구,25.08.27
5167,경기도 성남시 분당구 판교동,637,637,0,판교원마을7단지(모아미래도),56.555,202505,31,"117,500",709,12,개인,개인,2009,판교원로 237,-,중개거래,경기 성남시 분당구,25.08.29
5168,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),53.72,202505,31,"70,000",103,12,개인,개인,1993,장안로51번길 31,-,중개거래,경기 성남시 분당구,25.08.04
5169,경기도 성남시 분당구 금곡동,180,180,0,청솔마을(유천),84.6,202505,31,"137,500",205,2,개인,개인,1995,정자일로 46,-,중개거래,경기 성남시 분당구,25.07.10
5170,경기도 성남시 분당구 금곡동,180,180,0,청솔마을(유천),84.6,202505,31,"147,000",204,15,개인,개인,1995,정자일로 46,-,중개거래,경기 성남시 분당구,25.07.18
5171,경기도 성남시 분당구 정자동,117,117,0,한솔마을(6단지)(주공),58.19,202505,31,"99,000",612,15,개인,개인,1995,내정로 54,-,중개거래,경기 성남시 분당구,25.07.25
5172,경기도 성남시 분당구 정자동,9,9,0,현대I-PARK1,80.82,202505,31,"145,000",101,8,개인,개인,2003,정자일로 239,-,중개거래,경기 성남시 분당구,25.08.29
5173,경기도 성남시 분당구 정자동,181,181,0,상록마을(보성),67.435,202505,31,"120,500",401,2,개인,개인,1995,정자일로 80,-,중개거래,"경기 성남시 분당구, 경기 수원시 영통구",25.09.05
5174,경기도 성남시 분당구 수내동,55,55,0,파크타운(롯데),134.413,202505,31,"205,000",-,5,개인,개인,1993,내정로 152,20250624,중개거래,경기 성남시 분당구,-
5175,경기도 성남시 분당구 운중동,916,916,0,산운마을14단지(경남아너스빌),101.14,202505,31,"148,000",1408,8,개인,개인,2009,판교원로82번길 60,-,중개거래,경기 성남시 분당구,25.08.05
5176,경기도 성남시 분당구 정자동,174-1,174,1,분당더?스타파크,116.7905,202505,31,"168,000",102,27,개인,개인,2007,정자일로 121,-,중개거래,경기 성남시 분당구,25.09.05
5177,경기도 성남시 분당구 정자동,112,112,0,한솔마을(5단지)(주공),42.75,202505,31,"64,000",503,7,개인,개인,1994,정자로 115,-,중개거래,경기 성남시 분당구,25.08.08
5178,경기도 성남시 분당구 정자동,111,111,0,한솔마을(2단지)(LG),134.94,202505,31,"162,000",210,8,개인,개인,1995,정자로 143,-,직거래,-,25.09.30
5179,경기도 성남시 분당구 수내동,55,55,0,파크타운(롯데),134.413,202505,31,"205,000",127,5,개인,개인,1993,내정로 152,-,중개거래,경기 성남시 분당구,25.08.28
5180,경기도 성남시 분당구 수내동,24,24,0,양지마을(5단지)(한양501-514),48.51,202505,31,"106,000",508,5,개인,개인,1992,내정로165번길 35,-,중개거래,"경기 성남시 분당구, 서울 서초구",25.08.08
5181,경기도 성남시 분당구 수내동,75,75,0,푸른마을(쌍용),59.78,202505,31,"105,000",608,4,개인,개인,1992,백현로 265,-,중개거래,경기 성남시 분당구,25.09.16
5182,경기도 성남시 분당구 삼평동,744,744,0,봇들마을9단지(금호어울림),115.09,202505,31,"244,000",-,23,개인,개인,2009,동판교로 156,20250722,중개거래,경기 성남시 분당구,-
5183,경기도 성남시 분당구 삼평동,705,705,0,봇들마을1단지(판교신미주),83.459,202505,31,"144,500",-,2,개인,개인,2009,동판교로 275,20250708,중개거래,경기 성남시 분당구,-
5184,경기도 성남시 분당구 삼평동,744,744,0,봇들마을9단지(금호어울림),115.09,202505,31,"244,000",911,23,개인,개인,2009,동판교로 156,-,중개거래,경기 성남시 분당구,25.10.24
5185,경기도 성남시 분당구 판교동,637,637,0,판교원마을7단지(모아미래도),56.555,202505,31,"115,000",709,5,개인,개인,2009,판교원로 237,-,중개거래,경기 성남시 분당구,25.06.30
5186,경기도 성남시 분당구 구미동,77,77,0,까치마을(1단지)(대우롯데선경),134.83,202505,31,"164,000",104,7,개인,개인,1995,미금로 184,-,중개거래,경기 성남시 분당구,25.06.20
5187,경기도 성남시 분당구 구미동,63,63,0,까치마을(4단지)(선경),84.79,202505,31,"146,500",405,13,개인,개인,1995,미금일로 58,-,중개거래,경기 성남시 분당구,25.10.20
5188,경기도 성남시 분당구 구미동,63,63,0,까치마을(4단지)(롯데),70.66,202505,31,"127,000",413,8,개인,개인,1995,미금일로 58,-,중개거래,경기 성남시 분당구,25.10.20
5189,경기도 성남시 분당구 구미동,77,77,0,까치마을(1단지)(대우롯데선경),70.66,202505,31,"123,000",109,16,개인,개인,1995,미금로 184,-,중개거래,경기 성남시 분당구,25.08.28
5190,경기도 성남시 분당구 정자동,192,192,0,정든마을(5단지)(신화),134.31,202505,30,"161,500",508,12,개인,개인,1995,정자로 112,-,중개거래,경기 성남시 분당구,25.10.22
5191,경기도 성남시 분당구 정자동,181,181,0,상록마을(보성),67.435,202505,30,"125,000",401,6,개인,개인,1995,정자일로 80,-,중개거래,경기 성남시 분당구,25.08.22
5192,경기도 성남시 분당구 정자동,6,6,0,파크뷰,139.68,202505,30,"269,000",603,7,개인,개인,2004,정자일로 248,-,중개거래,경기 성남시 분당구,25.08.28
5193,경기도 성남시 분당구 정자동,124,124,0,상록마을(라이프1차),128.7,202505,30,"177,000",-,1,개인,개인,1995,정자로 56,20250812,중개거래,경기 성남시 분당구,-
5194,경기도 성남시 분당구 정자동,124,124,0,상록마을(라이프1차),128.7,202505,30,"177,000",108,1,개인,개인,1995,정자로 56,-,중개거래,경기 성남시 분당구,25.08.29
5195,경기도 성남시 분당구 이매동,99,99,0,이매촌(삼환),84.93,202505,30,"125,500",1102,4,개인,개인,1994,양현로 220,-,중개거래,"경기 성남시 분당구, 경기 성남시 수정구",25.09.10
5196,경기도 성남시 분당구 수내동,24,24,0,양지마을(5단지)(한양501-514),35.1,202505,30,"79,500",509,13,개인,개인,1993,내정로165번길 35,-,중개거래,경기 성남시 분당구,25.11.04
5197,경기도 성남시 분당구 백현동,530,530,0,판교알파리움2단지,110.255,202505,30,"243,000",204,8,개인,개인,2015,판교역로 145,-,중개거래,경기 성남시 분당구,25.10.30
5198,경기도 성남시 분당구 운중동,958,958,0,산운마을9단지(대방노블랜드),84.99,202505,30,"148,950",902,15,개인,법인,2008,산운로 126,-,중개거래,경기 성남시 분당구,25.08.29
5199,경기도 성남시 분당구 백현동,555,555,0,백현마을6단지(주공),84.7,202505,30,"190,000",604,1,개인,개인,2009,판교역로 100,-,중개거래,경기 성남시 분당구,25.09.29
5200,경기도 성남시 분당구 수내동,75,75,0,푸른마을(쌍용),101.82,202505,30,"162,000",-,3,개인,개인,1992,백현로 227,20250722,중개거래,경기 성남시 분당구,-
5201,경기도 성남시 분당구 금곡동,143,143,0,청솔마을(성원),134.67,202505,30,"172,000",-,5,개인,개인,1994,미금로 251,20250923,중개거래,경기 성남시 분당구,-
5202,경기도 성남시 분당구 백현동,554,554,0,백현마을5단지(주공),84.7,202505,30,"186,700",503,1,개인,개인,2009,판교역로 102,-,중개거래,경기 성남시 분당구,25.08.21
5203,경기도 성남시 분당구 야탑동,391,391,0,현대I-PARK,177.7238,202505,30,"140,000",102,8,개인,개인,2003,야탑로 125,-,직거래,-,25.06.30
5204,경기도 성남시 분당구 야탑동,215,215,0,매화마을공무원2,58.71,202505,30,"75,000",207,20,개인,개인,1995,장미로 139,-,중개거래,경기 성남시 분당구,25.09.30
5205,경기도 성남시 분당구 야탑동,391,391,0,현대I-PARK,177.7238,202505,30,"167,000",102,3,개인,개인,2003,야탑로 125,-,중개거래,경기 성남시 분당구,25.08.29
5206,경기도 성남시 분당구 백현동,554,554,0,백현마을5단지(주공),84.7,202505,30,"186,700",-,1,개인,개인,2009,판교역로 102,20250821,중개거래,경기 성남시 분당구,-
5207,경기도 성남시 분당구 금곡동,133,133,0,청솔마을(주공9단지),36.54,202505,30,"63,000",901,10,개인,개인,1995,미금로 216,-,중개거래,경기 성남시 분당구,25.08.20
5208,경기도 성남시 분당구 금곡동,133,133,0,청솔마을(주공9단지),36.54,202505,30,"63,200",901,13,개인,개인,1995,미금로 216,-,중개거래,경기 성남시 분당구,25.08.06
5209,경기도 성남시 분당구 이매동,123,123,0,이매촌(청구),84.99,202505,30,"165,000",610,11,개인,개인,1992,양현로94번길 29,-,중개거래,경기 성남시 분당구,26.01.05
5210,경기도 성남시 분당구 이매동,111,111,0,이매촌(진흥),84.63,202505,30,"142,000",-,7,개인,개인,1993,양현로 138,20250902,중개거래,경기 성남시 분당구,-
5211,경기도 성남시 분당구 삼평동,744,744,0,봇들마을9단지(금호어울림),115.01,202505,30,"255,000",907,6,개인,개인,2009,동판교로 156,-,중개거래,경기 성남시 분당구,25.10.30
5212,경기도 성남시 분당구 삼평동,738,738,0,봇들마을7단지,108.34,202505,30,"226,000",704,1,개인,개인,2009,동판교로 155,-,중개거래,경기 성남시 분당구,25.10.15
5213,경기도 성남시 분당구 삼평동,718,718,0,봇들마을4단지(주공),59.84,202505,30,"145,000",409,13,개인,개인,2009,동판교로 226,-,중개거래,경기 성남시 분당구,25.11.28
5214,경기도 성남시 분당구 삼평동,718,718,0,봇들마을4단지(주공),74.45,202505,30,"153,000",406,6,개인,개인,2009,동판교로 226,-,중개거래,경기 성남시 분당구,25.09.01
5215,경기도 성남시 분당구 수내동,51,51,0,파크타운(대림),131.49,202505,30,"210,000",102,16,개인,개인,1993,내정로 186,-,중개거래,경기 성남시 분당구,25.09.29
5216,경기도 성남시 분당구 서현동,91,91,0,시범한양,35.1,202505,30,"55,000",333,15,개인,개인,1991,중앙공원로 17,-,중개거래,경기 성남시 분당구,25.06.27
5217,경기도 성남시 분당구 서현동,92,92,0,시범현대,84.95,202505,30,"160,000",427,30,개인,개인,1992,중앙공원로 20,-,중개거래,경기 성남시 분당구,25.10.20
5218,경기도 성남시 분당구 서현동,310,310,0,효자촌(대창),53.82,202505,30,"77,000",617,5,개인,개인,1994,분당로263번길 13,-,중개거래,경기 성남시 분당구,25.09.30
5219,경기도 성남시 분당구 서현동,96,96,0,시범우성,59.76,202505,30,"122,000",203,1,개인,개인,1991,중앙공원로 54,-,중개거래,경기 성남시 분당구,25.08.11
5220,경기도 성남시 분당구 서현동,96,96,0,시범우성,59.76,202505,30,"125,000",206,3,개인,개인,1991,중앙공원로 54,-,중개거래,경기 성남시 분당구,25.09.10
5221,경기도 성남시 분당구 구미동,77,77,0,까치마을(1단지)(대우롯데선경),84.79,202505,30,"140,000",113,5,개인,개인,1995,미금로 184,-,중개거래,경기 성남시 분당구,25.09.11
5222,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),101.82,202505,30,"109,700",125,9,개인,개인,1993,장안로 15,-,중개거래,경기 성남시 분당구,25.06.27
5223,경기도 성남시 분당구 금곡동,181,181,0,청솔마을(한라),58.8,202505,30,"108,500",302,2,개인,개인,1995,정자일로 72,-,중개거래,경기 성남시 분당구,25.08.29
